RunDetails_FileName,RunDetails_FilePath,RunDetails_LoadNumber,RunDetails_Equipment,RunDetails_RunRecipe,RunDetails_RunStart,RunDetails_RunEnd,RunDetails_RunDuration,RunDetails_FileLength,RunDetails_OperatorName,RunDetails_ExportControl,RunDetails_IP,PartInformation_Index,PartInformation_WorkOrder,PartInformation_PartNumber,PartInformation_PartDescription,PartInformation_ToolLocation,PartInformation_Comment1,PartInformation_Comment2,PartInformation_Comment3,PartInformation_PartTCs,PartInformation_PartProbes
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,3,2251276,ACME-702,BONDED PART,F,L38 & 35,,,TC40,MON16
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,3,2251276,ACME-702,BONDED PART,F,L38 & 35,,,TC40,MON17
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,4,2251274,ACME-703,BONDED PART,F,,,,,
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,5,2251273,ACME-704,Door Handle,F,L 35,,,TC15,MON4
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,5,2251273,ACME-704,Door Handle,F,L 35,,,TC15,MON6
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,5,2251273,ACME-704,Door Handle,F,L 35,,,TC16,MON4
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,5,2251273,ACME-704,Door Handle,F,L 35,,,TC16,MON6
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,5,2251273,ACME-704,Door Handle,F,L 35,,,TC17,MON4
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,5,2251273,ACME-704,Door Handle,F,L 35,,,TC17,MON6
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,5,2251273,ACME-704,Door Handle,F,L 35,,,TC18,MON4
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,5,2251273,ACME-704,Door Handle,F,L 35,,,TC18,MON6
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,6,2251272,ACME-705,Door Handle,F,,,,,
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,7,2251271,ACME-706,Door Handle,F,,,,TC5,MON2
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,7,2251271,ACME-706,Door Handle,F,,,,TC5,MON3
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,7,2251271,ACME-706,Door Handle,F,,,,TC6,MON2
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,7,2251271,ACME-706,Door Handle,F,,,,TC6,MON3
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,8,2251270,ACME-707,,,,,,,
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,9,2251269,ACME-708,,,,,,,
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,10,2251268,ACME-709,,,,,,,
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,11,2251267,ACME-710,,,,,,,
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,12,2251266,ACME-711,,,,,,,
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,13,2251265,ACME-712,Rearwiew Mirror,F,L 86,,,TC27,MON18
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,13,2251265,ACME-712,Rearwiew Mirror,F,L 86,,,TC27,MON39
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,13,2251265,ACME-712,Rearwiew Mirror,F,L 86,,,TC28,MON18
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,13,2251265,ACME-712,Rearwiew Mirror,F,L 86,,,TC28,MON39
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,13,2251265,ACME-712,Rearwiew Mirror,F,L 86,,,TC29,MON18
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,13,2251265,ACME-712,Rearwiew Mirror,F,L 86,,,TC29,MON39
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,13,2251265,ACME-712,Rearwiew Mirror,F,L 86,,,TC30,MON18
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,13,2251265,ACME-712,Rearwiew Mirror,F,L 86,,,TC30,MON39
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,14,2251264,ACME-713,Steering Wheel,F,L 38,,,TC35,MON37
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,14,2251264,ACME-713,Steering Wheel,F,L 38,,,TC35,MON38
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,14,2251264,ACME-713,Steering Wheel,F,L 38,,,TC36,MON37
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,14,2251264,ACME-713,Steering Wheel,F,L 38,,,TC36,MON38
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,15,2251263,ACME-714,,,,,,,
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,16,2251262,ACME-715,,,,,,,
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,17,2251261,ACME-716,,,,,,,
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,18,2251260,ACME-717,,,,,,,
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,19,2251259,ACME-718,,,,,,,
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,20,2251258,ACME-719,,,,,,,
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,21,2251256,ACME-720,,,,,,,
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,22,2251255,ACME-721,,,,,,,
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,23,2251254,ACME-722,,,,,,,
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,24,2251253,ACME-723,,,,,,,
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,25,2251252,ACME-724,,,,,,,
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,26,2251250,ACME-725,Steering Wheel,F,L 38,,,TC37,MON22
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,26,2251250,ACME-725,Steering Wheel,F,L 38,,,TC37,MON23
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,26,2251250,ACME-725,Steering Wheel,F,L 38,,,TC38,MON22
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,26,2251250,ACME-725,Steering Wheel,F,L 38,,,TC38,MON23
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,27,2251249,ACME-726,,,,,,,
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,28,2251248,ACME-727,,,,,,,
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,29,22251247,ACME-728,,,,,,,
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,30,2251246,ACME-729,,,,,,,
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,31,2251243,ACME-730,,,,,,,
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,32,2251242,ACME-731,,,,,,,
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,33,2251241,ACME-732,,,,,,,
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,34,2251240,ACME-733,,,,,,,
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,35,2251239,ACME-734,,,,,,,
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,36,2251238,ACME-735,,,,,,,
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,37,2251237,ACME-736,,,,,,,
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,38,2251236,ACME-737,,,,,,,
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,39,2251235,ACME-738,,,,,,,
AC2-07341.DAT,\\server1\AC2-DATA,7341,Autoclave #2,ACME HIGH PRESSURE,2022-10-11T15:21:30,2022-10-12T08:13:27,1011.95,417209,RAJ,AU NSR,Third Party Disclosure Requires Written Approval,40,22251234,ACME-739,,,,,,,
