RunDetails_FileName,RunDetails_FilePath,RunDetails_LoadNumber,RunDetails_Equipment,RunDetails_RunRecipe,RunDetails_RunStart,RunDetails_RunEnd,RunDetails_RunDuration,RunDetails_FileLength,RunDetails_OperatorName,RunDetails_ExportControl,RunDetails_IP,PartInformation_Index,PartInformation_WorkOrder,PartInformation_PartNumber,PartInformation_PartDescription,PartInformation_ToolLocation,PartInformation_Comment1,PartInformation_Comment2,PartInformation_Comment3,PartInformation_PartTCs,PartInformation_PartProbes
AC3-07007.DAT,\\server1\AC3-DATA,AC3 - 5877,Autoclave #3,ACME High Pressure,2020-05-28T13:28:46,2020-05-28T23:20:09,591.38,228205,Victor,AU NSR,Third Party Disclosure Requires Written Approval,7,8126270,ACME-731,,,,,,,
AC3-07007.DAT,\\server1\AC3-DATA,AC3 - 5877,Autoclave #3,ACME High Pressure,2020-05-28T13:28:46,2020-05-28T23:20:09,591.38,228205,Victor,AU NSR,Third Party Disclosure Requires Written Approval,8,8126271,ACME-729,,,,,,,
AC3-07007.DAT,\\server1\AC3-DATA,AC3 - 5877,Autoclave #3,ACME High Pressure,2020-05-28T13:28:46,2020-05-28T23:20:09,591.38,228205,Victor,AU NSR,Third Party Disclosure Requires Written Approval,9,8126285,ACME-728,,,,,,,
AC3-07007.DAT,\\server1\AC3-DATA,AC3 - 5877,Autoclave #3,ACME High Pressure,2020-05-28T13:28:46,2020-05-28T23:20:09,591.38,228205,Victor,AU NSR,Third Party Disclosure Requires Written Approval,10,8126265,ACME-735,,,,,,,
AC3-07007.DAT,\\server1\AC3-DATA,AC3 - 5877,Autoclave #3,ACME High Pressure,2020-05-28T13:28:46,2020-05-28T23:20:09,591.38,228205,Victor,AU NSR,Third Party Disclosure Requires Written Approval,11,8126278,ACME-734,,,,,,,
AC3-07007.DAT,\\server1\AC3-DATA,AC3 - 5877,Autoclave #3,ACME High Pressure,2020-05-28T13:28:46,2020-05-28T23:20:09,591.38,228205,Victor,AU NSR,Third Party Disclosure Requires Written Approval,12,8125636,ACME-738,,,,,,,
AC3-07007.DAT,\\server1\AC3-DATA,AC3 - 5877,Autoclave #3,ACME High Pressure,2020-05-28T13:28:46,2020-05-28T23:20:09,591.38,228205,Victor,AU NSR,Third Party Disclosure Requires Written Approval,13,8126272,ACME-739,,,,,,,
AC3-07007.DAT,\\server1\AC3-DATA,AC3 - 5877,Autoclave #3,ACME High Pressure,2020-05-28T13:28:46,2020-05-28T23:20:09,591.38,228205,Victor,AU NSR,Third Party Disclosure Requires Written Approval,14,8125637,ACME-725,,,,,,,
AC3-07007.DAT,\\server1\AC3-DATA,AC3 - 5877,Autoclave #3,ACME High Pressure,2020-05-28T13:28:46,2020-05-28T23:20:09,591.38,228205,Victor,AU NSR,Third Party Disclosure Requires Written Approval,15,8126273,ACME-726,,,,,,,
AC3-07007.DAT,\\server1\AC3-DATA,AC3 - 5877,Autoclave #3,ACME High Pressure,2020-05-28T13:28:46,2020-05-28T23:20:09,591.38,228205,Victor,AU NSR,Third Party Disclosure Requires Written Approval,16,8125638,ACME-727,,,,,,,
AC3-07007.DAT,\\server1\AC3-DATA,AC3 - 5877,Autoclave #3,ACME High Pressure,2020-05-28T13:28:46,2020-05-28T23:20:09,591.38,228205,Victor,AU NSR,Third Party Disclosure Requires Written Approval,17,8125301,ACME-811,,,,,,TC12,MON24
AC3-07007.DAT,\\server1\AC3-DATA,AC3 - 5877,Autoclave #3,ACME High Pressure,2020-05-28T13:28:46,2020-05-28T23:20:09,591.38,228205,Victor,AU NSR,Third Party Disclosure Requires Written Approval,17,8125301,ACME-811,,,,,,TC12,MON25
AC3-07007.DAT,\\server1\AC3-DATA,AC3 - 5877,Autoclave #3,ACME High Pressure,2020-05-28T13:28:46,2020-05-28T23:20:09,591.38,228205,Victor,AU NSR,Third Party Disclosure Requires Written Approval,17,8125301,ACME-811,,,,,,TC13,MON24
AC3-07007.DAT,\\server1\AC3-DATA,AC3 - 5877,Autoclave #3,ACME High Pressure,2020-05-28T13:28:46,2020-05-28T23:20:09,591.38,228205,Victor,AU NSR,Third Party Disclosure Requires Written Approval,17,8125301,ACME-811,,,,,,TC13,MON25
AC3-07007.DAT,\\server1\AC3-DATA,AC3 - 5877,Autoclave #3,ACME High Pressure,2020-05-28T13:28:46,2020-05-28T23:20:09,591.38,228205,Victor,AU NSR,Third Party Disclosure Requires Written Approval,17,8125301,ACME-811,,,,,,TC14,MON24
AC3-07007.DAT,\\server1\AC3-DATA,AC3 - 5877,Autoclave #3,ACME High Pressure,2020-05-28T13:28:46,2020-05-28T23:20:09,591.38,228205,Victor,AU NSR,Third Party Disclosure Requires Written Approval,17,8125301,ACME-811,,,,,,TC14,MON25
AC3-07007.DAT,\\server1\AC3-DATA,AC3 - 5877,Autoclave #3,ACME High Pressure,2020-05-28T13:28:46,2020-05-28T23:20:09,591.38,228205,Victor,AU NSR,Third Party Disclosure Requires Written Approval,17,8125301,ACME-811,,,,,,TC15,MON24
AC3-07007.DAT,\\server1\AC3-DATA,AC3 - 5877,Autoclave #3,ACME High Pressure,2020-05-28T13:28:46,2020-05-28T23:20:09,591.38,228205,Victor,AU NSR,Third Party Disclosure Requires Written Approval,17,8125301,ACME-811,,,,,,TC15,MON25
AC3-07007.DAT,\\server1\AC3-DATA,AC3 - 5877,Autoclave #3,ACME High Pressure,2020-05-28T13:28:46,2020-05-28T23:20:09,591.38,228205,Victor,AU NSR,Third Party Disclosure Requires Written Approval,18,8125304,ACME-812,,,,,,,
AC3-07007.DAT,\\server1\AC3-DATA,AC3 - 5877,Autoclave #3,ACME High Pressure,2020-05-28T13:28:46,2020-05-28T23:20:09,591.38,228205,Victor,AU NSR,Third Party Disclosure Requires Written Approval,19,TEST,TEST,,,,,,,MON9
AC3-07007.DAT,\\server1\AC3-DATA,AC3 - 5877,Autoclave #3,ACME High Pressure,2020-05-28T13:28:46,2020-05-28T23:20:09,591.38,228205,Victor,AU NSR,Third Party Disclosure Requires Written Approval,20,TEST,TEST,,,,,,,MON20
