RunDetails_FileName,RunDetails_FilePath,RunDetails_LoadNumber,RunDetails_Equipment,RunDetails_RunRecipe,RunDetails_RunStart,RunDetails_RunEnd,RunDetails_RunDuration,RunDetails_FileLength,RunDetails_OperatorName,RunDetails_ExportControl,RunDetails_IP,PartInformation_Index,PartInformation_WorkOrder,PartInformation_PartNumber,PartInformation_PartDescription,PartInformation_ToolLocation,PartInformation_Comment1,PartInformation_Comment2,PartInformation_Comment3,PartInformation_PartTCs,PartInformation_PartProbes
AC3-06998.DAT,\\server1\AC3-DATA,AC3 - 5868,Autoclave #3,ACME High Pressure,2020-05-21T13:24:02,2020-05-21T16:28:37,184.58,389741,Victor,AU NSR,Third Party Disclosure Requires Written Approval,13,7845283,ACME-722,,,,,,,
AC3-06998.DAT,\\server1\AC3-DATA,AC3 - 5868,Autoclave #3,ACME High Pressure,2020-05-21T13:24:02,2020-05-21T16:28:37,184.58,389741,Victor,AU NSR,Third Party Disclosure Requires Written Approval,14,6969064,ACME-789,,,L 45,,,TC24,MON3
AC3-06998.DAT,\\server1\AC3-DATA,AC3 - 5868,Autoclave #3,ACME High Pressure,2020-05-21T13:24:02,2020-05-21T16:28:37,184.58,389741,Victor,AU NSR,Third Party Disclosure Requires Written Approval,14,6969064,ACME-789,,,L 45,,,TC25,MON3
AC3-06998.DAT,\\server1\AC3-DATA,AC3 - 5868,Autoclave #3,ACME High Pressure,2020-05-21T13:24:02,2020-05-21T16:28:37,184.58,389741,Victor,AU NSR,Third Party Disclosure Requires Written Approval,15,5858116,ACME-790,,,L 35,P 1-4,,TC16,MON21
AC3-06998.DAT,\\server1\AC3-DATA,AC3 - 5868,Autoclave #3,ACME High Pressure,2020-05-21T13:24:02,2020-05-21T16:28:37,184.58,389741,Victor,AU NSR,Third Party Disclosure Requires Written Approval,15,5858116,ACME-790,,,L 35,P 1-4,,TC16,MON22
AC3-06998.DAT,\\server1\AC3-DATA,AC3 - 5868,Autoclave #3,ACME High Pressure,2020-05-21T13:24:02,2020-05-21T16:28:37,184.58,389741,Victor,AU NSR,Third Party Disclosure Requires Written Approval,15,5858116,ACME-790,,,L 35,P 1-4,,TC17,MON21
AC3-06998.DAT,\\server1\AC3-DATA,AC3 - 5868,Autoclave #3,ACME High Pressure,2020-05-21T13:24:02,2020-05-21T16:28:37,184.58,389741,Victor,AU NSR,Third Party Disclosure Requires Written Approval,15,5858116,ACME-790,,,L 35,P 1-4,,TC17,MON22
AC3-06998.DAT,\\server1\AC3-DATA,AC3 - 5868,Autoclave #3,ACME High Pressure,2020-05-21T13:24:02,2020-05-21T16:28:37,184.58,389741,Victor,AU NSR,Third Party Disclosure Requires Written Approval,15,5858116,ACME-790,,,L 35,P 1-4,,TC18,MON21
AC3-06998.DAT,\\server1\AC3-DATA,AC3 - 5868,Autoclave #3,ACME High Pressure,2020-05-21T13:24:02,2020-05-21T16:28:37,184.58,389741,Victor,AU NSR,Third Party Disclosure Requires Written Approval,15,5858116,ACME-790,,,L 35,P 1-4,,TC18,MON22
AC3-06998.DAT,\\server1\AC3-DATA,AC3 - 5868,Autoclave #3,ACME High Pressure,2020-05-21T13:24:02,2020-05-21T16:28:37,184.58,389741,Victor,AU NSR,Third Party Disclosure Requires Written Approval,15,5858116,ACME-790,,,L 35,P 1-4,,TC19,MON21
AC3-06998.DAT,\\server1\AC3-DATA,AC3 - 5868,Autoclave #3,ACME High Pressure,2020-05-21T13:24:02,2020-05-21T16:28:37,184.58,389741,Victor,AU NSR,Third Party Disclosure Requires Written Approval,15,5858116,ACME-790,,,L 35,P 1-4,,TC19,MON22
AC3-06998.DAT,\\server1\AC3-DATA,AC3 - 5868,Autoclave #3,ACME High Pressure,2020-05-21T13:24:02,2020-05-21T16:28:37,184.58,389741,Victor,AU NSR,Third Party Disclosure Requires Written Approval,16,7846453,ACME-791,,,,,,,
AC3-06998.DAT,\\server1\AC3-DATA,AC3 - 5868,Autoclave #3,ACME High Pressure,2020-05-21T13:24:02,2020-05-21T16:28:37,184.58,389741,Victor,AU NSR,Third Party Disclosure Requires Written Approval,17,7846455,ACME-792,,,,,,,
AC3-06998.DAT,\\server1\AC3-DATA,AC3 - 5868,Autoclave #3,ACME High Pressure,2020-05-21T13:24:02,2020-05-21T16:28:37,184.58,389741,Victor,AU NSR,Third Party Disclosure Requires Written Approval,18,7846457,ACME-793,,,,,,,
AC3-06998.DAT,\\server1\AC3-DATA,AC3 - 5868,Autoclave #3,ACME High Pressure,2020-05-21T13:24:02,2020-05-21T16:28:37,184.58,389741,Victor,AU NSR,Third Party Disclosure Requires Written Approval,19,7846459,ACME-794,,,,,,,
AC3-06998.DAT,\\server1\AC3-DATA,AC3 - 5868,Autoclave #3,ACME High Pressure,2020-05-21T13:24:02,2020-05-21T16:28:37,184.58,389741,Victor,AU NSR,Third Party Disclosure Requires Written Approval,20,7846201,ACME-795,,,,,,,
AC3-06998.DAT,\\server1\AC3-DATA,AC3 - 5868,Autoclave #3,ACME High Pressure,2020-05-21T13:24:02,2020-05-21T16:28:37,184.58,389741,Victor,AU NSR,Third Party Disclosure Requires Written Approval,21,7846203,ACME-796,,,,,,,
AC3-06998.DAT,\\server1\AC3-DATA,AC3 - 5868,Autoclave #3,ACME High Pressure,2020-05-21T13:24:02,2020-05-21T16:28:37,184.58,389741,Victor,AU NSR,Third Party Disclosure Requires Written Approval,22,7846205,ACME-797,,,,,,,
AC3-06998.DAT,\\server1\AC3-DATA,AC3 - 5868,Autoclave #3,ACME High Pressure,2020-05-21T13:24:02,2020-05-21T16:28:37,184.58,389741,Victor,AU NSR,Third Party Disclosure Requires Written Approval,23,7845574,ACME-798,,,,,,TC3,MON17
AC3-06998.DAT,\\server1\AC3-DATA,AC3 - 5868,Autoclave #3,ACME High Pressure,2020-05-21T13:24:02,2020-05-21T16:28:37,184.58,389741,Victor,AU NSR,Third Party Disclosure Requires Written Approval,23,7845574,ACME-798,,,,,,TC4,MON17
AC3-06998.DAT,\\server1\AC3-DATA,AC3 - 5868,Autoclave #3,ACME High Pressure,2020-05-21T13:24:02,2020-05-21T16:28:37,184.58,389741,Victor,AU NSR,Third Party Disclosure Requires Written Approval,24,7846503,ACME-733,,,,,,TC5,MON24
AC3-06998.DAT,\\server1\AC3-DATA,AC3 - 5868,Autoclave #3,ACME High Pressure,2020-05-21T13:24:02,2020-05-21T16:28:37,184.58,389741,Victor,AU NSR,Third Party Disclosure Requires Written Approval,24,7846503,ACME-733,,,,,,TC5,MON25
AC3-06998.DAT,\\server1\AC3-DATA,AC3 - 5868,Autoclave #3,ACME High Pressure,2020-05-21T13:24:02,2020-05-21T16:28:37,184.58,389741,Victor,AU NSR,Third Party Disclosure Requires Written Approval,24,7846503,ACME-733,,,,,,TC6,MON24
AC3-06998.DAT,\\server1\AC3-DATA,AC3 - 5868,Autoclave #3,ACME High Pressure,2020-05-21T13:24:02,2020-05-21T16:28:37,184.58,389741,Victor,AU NSR,Third Party Disclosure Requires Written Approval,24,7846503,ACME-733,,,,,,TC6,MON25
AC3-06998.DAT,\\server1\AC3-DATA,AC3 - 5868,Autoclave #3,ACME High Pressure,2020-05-21T13:24:02,2020-05-21T16:28:37,184.58,389741,Victor,AU NSR,Third Party Disclosure Requires Written Approval,25,7845267,ACME-737,,,,,,,
AC3-06998.DAT,\\server1\AC3-DATA,AC3 - 5868,Autoclave #3,ACME High Pressure,2020-05-21T13:24:02,2020-05-21T16:28:37,184.58,389741,Victor,AU NSR,Third Party Disclosure Requires Written Approval,26,7846504,ACME-732,,,,,,,
AC3-06998.DAT,\\server1\AC3-DATA,AC3 - 5868,Autoclave #3,ACME High Pressure,2020-05-21T13:24:02,2020-05-21T16:28:37,184.58,389741,Victor,AU NSR,Third Party Disclosure Requires Written Approval,27,7846511,ACME-736,,,,,,,
AC3-06998.DAT,\\server1\AC3-DATA,AC3 - 5868,Autoclave #3,ACME High Pressure,2020-05-21T13:24:02,2020-05-21T16:28:37,184.58,389741,Victor,AU NSR,Third Party Disclosure Requires Written Approval,28,7846507,ACME-727,,,,,,,
AC3-06998.DAT,\\server1\AC3-DATA,AC3 - 5868,Autoclave #3,ACME High Pressure,2020-05-21T13:24:02,2020-05-21T16:28:37,184.58,389741,Victor,AU NSR,Third Party Disclosure Requires Written Approval,29,7845271,ACME-734,,,,,,,
AC3-06998.DAT,\\server1\AC3-DATA,AC3 - 5868,Autoclave #3,ACME High Pressure,2020-05-21T13:24:02,2020-05-21T16:28:37,184.58,389741,Victor,AU NSR,Third Party Disclosure Requires Written Approval,30,7845274,ACME-735,,,,,,,
AC3-06998.DAT,\\server1\AC3-DATA,AC3 - 5868,Autoclave #3,ACME High Pressure,2020-05-21T13:24:02,2020-05-21T16:28:37,184.58,389741,Victor,AU NSR,Third Party Disclosure Requires Written Approval,31,7845264,ACME-725,,,,,,,
AC3-06998.DAT,\\server1\AC3-DATA,AC3 - 5868,Autoclave #3,ACME High Pressure,2020-05-21T13:24:02,2020-05-21T16:28:37,184.58,389741,Victor,AU NSR,Third Party Disclosure Requires Written Approval,32,7845291,ACME-726,,,,,,,
AC3-06998.DAT,\\server1\AC3-DATA,AC3 - 5868,Autoclave #3,ACME High Pressure,2020-05-21T13:24:02,2020-05-21T16:28:37,184.58,389741,Victor,AU NSR,Third Party Disclosure Requires Written Approval,33,7845261,ACME-728,,,,,,,
AC3-06998.DAT,\\server1\AC3-DATA,AC3 - 5868,Autoclave #3,ACME High Pressure,2020-05-21T13:24:02,2020-05-21T16:28:37,184.58,389741,Victor,AU NSR,Third Party Disclosure Requires Written Approval,34,7845287,ACME-729,,,,,,,
AC3-06998.DAT,\\server1\AC3-DATA,AC3 - 5868,Autoclave #3,ACME High Pressure,2020-05-21T13:24:02,2020-05-21T16:28:37,184.58,389741,Victor,AU NSR,Third Party Disclosure Requires Written Approval,35,7845263,ACME-738,,,,,,,
AC3-06998.DAT,\\server1\AC3-DATA,AC3 - 5868,Autoclave #3,ACME High Pressure,2020-05-21T13:24:02,2020-05-21T16:28:37,184.58,389741,Victor,AU NSR,Third Party Disclosure Requires Written Approval,36,7845289,ACME-739,,,,,,,
AC3-06998.DAT,\\server1\AC3-DATA,AC3 - 5868,Autoclave #3,ACME High Pressure,2020-05-21T13:24:02,2020-05-21T16:28:37,184.58,389741,Victor,AU NSR,Third Party Disclosure Requires Written Approval,37,7846519,ACME-730,,,,,,,
AC3-06998.DAT,\\server1\AC3-DATA,AC3 - 5868,Autoclave #3,ACME High Pressure,2020-05-21T13:24:02,2020-05-21T16:28:37,184.58,389741,Victor,AU NSR,Third Party Disclosure Requires Written Approval,38,7845285,ACME-731,,,,,,,
AC3-06998.DAT,\\server1\AC3-DATA,AC3 - 5868,Autoclave #3,ACME High Pressure,2020-05-21T13:24:02,2020-05-21T16:28:37,184.58,389741,Victor,AU NSR,Third Party Disclosure Requires Written Approval,39,7845602,ACME-799,,,,,,TC1,MON19
AC3-06998.DAT,\\server1\AC3-DATA,AC3 - 5868,Autoclave #3,ACME High Pressure,2020-05-21T13:24:02,2020-05-21T16:28:37,184.58,389741,Victor,AU NSR,Third Party Disclosure Requires Written Approval,39,7845602,ACME-799,,,,,,TC1,MON20
AC3-06998.DAT,\\server1\AC3-DATA,AC3 - 5868,Autoclave #3,ACME High Pressure,2020-05-21T13:24:02,2020-05-21T16:28:37,184.58,389741,Victor,AU NSR,Third Party Disclosure Requires Written Approval,39,7845602,ACME-799,,,,,,TC2,MON19
AC3-06998.DAT,\\server1\AC3-DATA,AC3 - 5868,Autoclave #3,ACME High Pressure,2020-05-21T13:24:02,2020-05-21T16:28:37,184.58,389741,Victor,AU NSR,Third Party Disclosure Requires Written Approval,39,7845602,ACME-799,,,,,,TC2,MON20
