RunDetails_FileName,RunDetails_FilePath,RunDetails_LoadNumber,RunDetails_Equipment,RunDetails_RunRecipe,RunDetails_RunStart,RunDetails_RunEnd,RunDetails_RunDuration,RunDetails_FileLength,RunDetails_OperatorName,RunDetails_ExportControl,RunDetails_IP,PartInformation_Index,PartInformation_WorkOrder,PartInformation_PartNumber,PartInformation_PartDescription,PartInformation_ToolLocation,PartInformation_Comment1,PartInformation_Comment2,PartInformation_Comment3,PartInformation_PartTCs,PartInformation_PartProbes
AC3-07005.DAT,\\server1\AC3-DATA,AC3 - 5875,Autoclave #3,ACME High Pressure,2020-05-27T04:47:54,2020-05-27T22:11:01,1043.12,244888,Ned,AU NSR,Third Party Disclosure Requires Written Approval,12,2184267,ACME-716,,,,,,,
AC3-07005.DAT,\\server1\AC3-DATA,AC3 - 5875,Autoclave #3,ACME High Pressure,2020-05-27T04:47:54,2020-05-27T22:11:01,1043.12,244888,Ned,AU NSR,Third Party Disclosure Requires Written Approval,13,2184237,ACME-723,,,,,,,
AC3-07005.DAT,\\server1\AC3-DATA,AC3 - 5875,Autoclave #3,ACME High Pressure,2020-05-27T04:47:54,2020-05-27T22:11:01,1043.12,244888,Ned,AU NSR,Third Party Disclosure Requires Written Approval,14,2184269,ACME-724,,,,,,,
AC3-07005.DAT,\\server1\AC3-DATA,AC3 - 5875,Autoclave #3,ACME High Pressure,2020-05-27T04:47:54,2020-05-27T22:11:01,1043.12,244888,Ned,AU NSR,Third Party Disclosure Requires Written Approval,15,2184266,ACME-713,,,,,,,
AC3-07005.DAT,\\server1\AC3-DATA,AC3 - 5875,Autoclave #3,ACME High Pressure,2020-05-27T04:47:54,2020-05-27T22:11:01,1043.12,244888,Ned,AU NSR,Third Party Disclosure Requires Written Approval,16,2184276,ACME-714,,,,,,,
AC3-07005.DAT,\\server1\AC3-DATA,AC3 - 5875,Autoclave #3,ACME High Pressure,2020-05-27T04:47:54,2020-05-27T22:11:01,1043.12,244888,Ned,AU NSR,Third Party Disclosure Requires Written Approval,17,2184238,ACME-721,,,,,,,
AC3-07005.DAT,\\server1\AC3-DATA,AC3 - 5875,Autoclave #3,ACME High Pressure,2020-05-27T04:47:54,2020-05-27T22:11:01,1043.12,244888,Ned,AU NSR,Third Party Disclosure Requires Written Approval,18,2184270,ACME-722,,,,,,,
AC3-07005.DAT,\\server1\AC3-DATA,AC3 - 5875,Autoclave #3,ACME High Pressure,2020-05-27T04:47:54,2020-05-27T22:11:01,1043.12,244888,Ned,AU NSR,Third Party Disclosure Requires Written Approval,19,2184236,ACME-719,,,,,,,
AC3-07005.DAT,\\server1\AC3-DATA,AC3 - 5875,Autoclave #3,ACME High Pressure,2020-05-27T04:47:54,2020-05-27T22:11:01,1043.12,244888,Ned,AU NSR,Third Party Disclosure Requires Written Approval,20,2184268,ACME-720,,,,,,,
AC3-07005.DAT,\\server1\AC3-DATA,AC3 - 5875,Autoclave #3,ACME High Pressure,2020-05-27T04:47:54,2020-05-27T22:11:01,1043.12,244888,Ned,AU NSR,Third Party Disclosure Requires Written Approval,21,2184264,ACME-717,,,,,,,
AC3-07005.DAT,\\server1\AC3-DATA,AC3 - 5875,Autoclave #3,ACME High Pressure,2020-05-27T04:47:54,2020-05-27T22:11:01,1043.12,244888,Ned,AU NSR,Third Party Disclosure Requires Written Approval,22,2184275,ACME-718,,,,,,,
